GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
37061,2009,Duplin County,North Carolina,52358.0,16.77,6712.0,28.74,527.0,33703.0,82200.0,25.8,52.44,25.64,20.5,0.08,0.19,0.0,1.0,0.15,247.0,154.0,2.29,3.68,0,0,0
37061,2010,Duplin County,North Carolina,58505.0,17.19,6949.0,30.89,579.0,33896.0,86400.0,29.5,52.92,25.02,20.61,0.3,0.23,0.05,0.79,0.08,255.0,178.0,2.56,3.67,0,0,0
37061,2011,Duplin County,North Carolina,59453.0,18.9,7108.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,301.0,177.0,2.49,4.23,0,0,0
37061,2012,Duplin County,North Carolina,59453.0,18.9,7268.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,250.0,106.0,1.46,3.44,0,0,0
37061,2013,Duplin County,North Carolina,59453.0,18.9,7427.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,283.0,57.0,0.77,3.81,0,0,0
37061,2014,Duplin County,North Carolina,59453.0,18.9,7586.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,285.0,149.0,1.96,3.76,0,0,0
37061,2015,Duplin County,North Carolina,59453.0,18.9,7746.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,262.0,168.0,2.17,3.38,0,0,0
37061,2016,Duplin County,North Carolina,59453.0,18.9,7905.0,32.06,622.0,35035.0,87900.0,30.9,52.18,24.78,21.24,0.27,0.47,0.0,1.06,0.0,269.0,173.0,2.19,3.4,0,0,0
37063,2000,Durham County,North Carolina,223314.0,13.37,40715.0,45.74,658.0,43337.0,129000.0,25.7,48.08,39.19,7.63,0.24,3.27,0.03,1.36,0.2,,,,,0,0,0
37063,2001,Durham County,North Carolina,223314.0,13.37,41648.0,45.74,658.0,43337.0,129000.0,25.7,48.08,39.19,7.63,0.24,3.27,0.03,1.36,0.2,,,,,0,0,0
37063,2002,Durham County,North Carolina,223314.0,13.37,42582.0,45.74,658.0,43337.0,129000.0,25.7,48.08,39.19,7.63,0.24,3.27,0.03,1.36,0.2,,,,,0,0,0
37063,2003,Durham County,North Carolina,223314.0,13.37,43515.0,45.74,658.0,43337.0,129000.0,25.7,48.08,39.19,7.63,0.24,3.27,0.03,1.36,0.2,,,,,0,0,0
37063,2004,Durham County,North Carolina,223314.0,13.37,44449.0,45.74,658.0,43337.0,129000.0,25.7,48.08,39.19,7.63,0.24,3.27,0.03,1.36,0.2,,,,,0,0,0
37063,2005,Durham County,North Carolina,256296.0,10.26,45382.0,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,16855.0,5376.0,11.85,37.14,0,0,0
37063,2006,Durham County,North Carolina,256296.0,10.26,46315.0,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,23277.0,6523.0,14.08,50.26,0,0,0
37063,2007,Durham County,North Carolina,256296.0,10.26,47249.0,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,11818.0,4533.0,9.59,25.01,1,0,0
37063,2008,Durham County,North Carolina,256296.0,10.26,48182.0,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,12202.0,4233.0,8.79,25.32,1,0,0
37063,2009,Durham County,North Carolina,256296.0,10.26,49116.0,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,14444.0,3975.0,8.09,29.41,0,0,0
37063,2010,Durham County,North Carolina,267587.0,12.31,50049.0,45.77,840.0,50997.0,179800.0,30.7,42.12,37.47,13.48,0.27,4.55,0.05,1.8,0.26,14402.0,4137.0,8.27,28.78,0,0,0
37063,2011,Durham County,North Carolina,288817.0,12.67,51712.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,13733.0,4007.0,7.75,26.56,0,0,0
37063,2012,Durham County,North Carolina,288817.0,12.67,53374.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,12616.0,3753.0,7.03,23.64,0,0,0
37063,2013,Durham County,North Carolina,288817.0,12.67,55037.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,12259.0,3713.0,6.75,22.27,0,0,0
37063,2014,Durham County,North Carolina,288817.0,12.67,56699.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,11595.0,3091.0,5.45,20.45,0,0,0
37063,2015,Durham County,North Carolina,288817.0,12.67,58362.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,10722.0,2750.0,4.71,18.37,0,0,0
37063,2016,Durham County,North Carolina,288817.0,12.67,60024.0,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,10754.0,3043.0,5.07,17.92,0,0,0
37065,2000,Edgecombe County,North Carolina,55606.0,19.59,7329.0,35.94,442.0,30983.0,70800.0,26.1,39.27,57.17,2.79,0.17,0.11,0.0,0.45,0.03,2507.0,1332.0,18.17,34.21,1,0,0
37065,2001,Edgecombe County,North Carolina,55606.0,19.59,7416.0,35.94,442.0,30983.0,70800.0,26.1,39.27,57.17,2.79,0.17,0.11,0.0,0.45,0.03,4341.0,758.0,10.22,58.53,0,0,0
37065,2002,Edgecombe County,North Carolina,55606.0,19.59,7504.0,35.94,442.0,30983.0,70800.0,26.1,39.27,57.17,2.79,0.17,0.11,0.0,0.45,0.03,6283.0,519.0,6.92,83.73,0,0,0
37065,2003,Edgecombe County,North Carolina,55606.0,19.59,7591.0,35.94,442.0,30983.0,70800.0,26.1,39.27,57.17,2.79,0.17,0.11,0.0,0.45,0.03,6256.0,342.0,4.51,82.41,0,0,0
37065,2004,Edgecombe County,North Carolina,55606.0,19.59,7679.0,35.94,442.0,30983.0,70800.0,26.1,39.27,57.17,2.79,0.17,0.11,0.0,0.45,0.03,,,,,0,0,0
37065,2005,Edgecombe County,North Carolina,52586.0,19.28,7766.0,39.66,590.0,30734.0,81100.0,36.5,38.54,56.04,4.14,0.15,0.11,0.0,0.98,0.03,,,,,0,0,0
37065,2006,Edgecombe County,North Carolina,52586.0,19.28,7853.0,39.66,590.0,30734.0,81100.0,36.5,38.54,56.04,4.14,0.15,0.11,0.0,0.98,0.03,,,,,0,0,0
37065,2007,Edgecombe County,North Carolina,52586.0,19.28,7941.0,39.66,590.0,30734.0,81100.0,36.5,38.54,56.04,4.14,0.15,0.11,0.0,0.98,0.03,,,,,0,0,0
37065,2008,Edgecombe County,North Carolina,52586.0,19.28,8028.0,39.66,590.0,30734.0,81100.0,36.5,38.54,56.04,4.14,0.15,0.11,0.0,0.98,0.03,,,,,0,0,0
37065,2009,Edgecombe County,North Carolina,52586.0,19.28,8116.0,39.66,590.0,30734.0,81100.0,36.5,38.54,56.04,4.14,0.15,0.11,0.0,0.98,0.03,,,,,0,0,0
37065,2010,Edgecombe County,North Carolina,56552.0,19.24,8203.0,37.84,632.0,33917.0,81100.0,32.8,37.77,57.15,3.72,0.23,0.2,0.01,0.84,0.08,,,,,0,0,0
37065,2011,Edgecombe County,North Carolina,55280.0,21.83,8305.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37065,2012,Edgecombe County,North Carolina,55280.0,21.83,8407.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37065,2013,Edgecombe County,North Carolina,55280.0,21.83,8509.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37065,2014,Edgecombe County,North Carolina,55280.0,21.83,8610.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37065,2015,Edgecombe County,North Carolina,55280.0,21.83,8712.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37065,2016,Edgecombe County,North Carolina,55280.0,21.83,8814.0,40.14,639.0,32659.0,82200.0,32.7,37.03,56.38,4.05,0.32,0.09,0.14,1.73,0.27,,,,,0,0,0
37067,2000,Forsyth County,North Carolina,306067.0,11.05,42618.0,34.41,523.0,42097.0,114000.0,23.6,66.11,25.17,6.4,0.26,1.02,0.02,0.89,0.13,,,,,0,0,0
37067,2001,Forsyth County,North Carolina,306067.0,11.05,43454.0,34.41,523.0,42097.0,114000.0,23.6,66.11,25.17,6.4,0.26,1.02,0.02,0.89,0.13,,,,,0,0,0
37067,2002,Forsyth County,North Carolina,306067.0,11.05,44289.0,34.41,523.0,42097.0,114000.0,23.6,66.11,25.17,6.4,0.26,1.02,0.02,0.89,0.13,,,,,0,0,0
37067,2003,Forsyth County,North Carolina,306067.0,11.05,45125.0,34.41,523.0,42097.0,114000.0,23.6,66.11,25.17,6.4,0.26,1.02,0.02,0.89,0.13,,,,,0,0,0
37067,2004,Forsyth County,North Carolina,306067.0,11.05,45961.0,34.41,523.0,42097.0,114000.0,23.6,66.11,25.17,6.4,0.26,1.02,0.02,0.89,0.13,,,,,0,0,0
37067,2005,Forsyth County,North Carolina,346851.0,10.99,46796.0,33.12,654.0,47438.0,146300.0,28.9,62.08,24.97,9.98,0.27,1.45,0.07,0.99,0.18,12209.0,2478.0,5.3,26.09,0,0,0
37067,2006,Forsyth County,North Carolina,346851.0,10.99,47632.0,33.12,654.0,47438.0,146300.0,28.9,62.08,24.97,9.98,0.27,1.45,0.07,0.99,0.18,12572.0,2412.0,5.06,26.39,0,0,0
37067,2007,Forsyth County,North Carolina,346851.0,10.99,48468.0,33.12,654.0,47438.0,146300.0,28.9,62.08,24.97,9.98,0.27,1.45,0.07,0.99,0.18,9478.0,4434.0,9.15,19.56,1,0,0
37067,2008,Forsyth County,North Carolina,346851.0,10.99,49304.0,33.12,654.0,47438.0,146300.0,28.9,62.08,24.97,9.98,0.27,1.45,0.07,0.99,0.18,8893.0,4529.0,9.19,18.04,1,0,0
37067,2009,Forsyth County,North Carolina,346851.0,10.99,50139.0,33.12,654.0,47438.0,146300.0,28.9,62.08,24.97,9.98,0.27,1.45,0.07,0.99,0.18,8777.0,3812.0,7.6,17.51,1,0,0
37067,2010,Forsyth County,North Carolina,350670.0,13.01,50975.0,36.11,701.0,45809.0,151700.0,31.2,58.73,25.53,11.91,0.25,1.83,0.04,1.5,0.2,12446.0,4143.0,8.13,24.42,0,0,0
37067,2011,Forsyth County,North Carolina,361684.0,14.03,52100.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,10670.0,2318.0,4.45,20.48,1,0,0
37067,2012,Forsyth County,North Carolina,361684.0,14.03,53225.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,10738.0,4148.0,7.79,20.17,0,0,0
37067,2013,Forsyth County,North Carolina,361684.0,14.03,54350.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,10277.0,3696.0,6.8,18.91,0,0,0
37067,2014,Forsyth County,North Carolina,361684.0,14.03,55474.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,9964.0,3244.0,5.85,17.96,0,0,0
37067,2015,Forsyth County,North Carolina,361684.0,14.03,56599.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,9024.0,3102.0,5.48,15.94,0,0,0
37067,2016,Forsyth County,North Carolina,361684.0,14.03,57724.0,37.91,732.0,45471.0,151100.0,31.1,57.92,25.67,12.37,0.22,2.05,0.07,1.39,0.31,9228.0,3743.0,6.48,15.99,0,0,0
37069,2000,Franklin County,North Carolina,47260.0,12.59,3966.0,22.23,488.0,38968.0,101800.0,23.4,64.19,29.89,4.44,0.39,0.29,0.03,0.7,0.07,222.0,188.0,4.74,5.6,1,0,0
37069,2001,Franklin County,North Carolina,47260.0,12.59,4169.0,22.23,488.0,38968.0,101800.0,23.4,64.19,29.89,4.44,0.39,0.29,0.03,0.7,0.07,374.0,172.0,4.13,8.97,0,0,0
37069,2002,Franklin County,North Carolina,47260.0,12.59,4372.0,22.23,488.0,38968.0,101800.0,23.4,64.19,29.89,4.44,0.39,0.29,0.03,0.7,0.07,656.0,171.0,3.91,15.01,0,0,0
37069,2003,Franklin County,North Carolina,47260.0,12.59,4574.0,22.23,488.0,38968.0,101800.0,23.4,64.19,29.89,4.44,0.39,0.29,0.03,0.7,0.07,604.0,140.0,3.06,13.2,0,0,0
37069,2004,Franklin County,North Carolina,47260.0,12.59,4777.0,22.23,488.0,38968.0,101800.0,23.4,64.19,29.89,4.44,0.39,0.29,0.03,0.7,0.07,394.0,146.0,3.06,8.25,0,0,0
37069,2005,Franklin County,North Carolina,57201.0,11.23,4980.0,22.81,648.0,43446.0,117300.0,29.9,64.52,26.5,6.97,0.28,0.41,0.02,1.29,0.0,418.0,101.0,2.03,8.39,0,0,0
37069,2006,Franklin County,North Carolina,57201.0,11.23,5183.0,22.81,648.0,43446.0,117300.0,29.9,64.52,26.5,6.97,0.28,0.41,0.02,1.29,0.0,522.0,172.0,3.32,10.07,0,0,0
37069,2007,Franklin County,North Carolina,57201.0,11.23,5386.0,22.81,648.0,43446.0,117300.0,29.9,64.52,26.5,6.97,0.28,0.41,0.02,1.29,0.0,509.0,228.0,4.23,9.45,0,0,0
37069,2008,Franklin County,North Carolina,57201.0,11.23,5588.0,22.81,648.0,43446.0,117300.0,29.9,64.52,26.5,6.97,0.28,0.41,0.02,1.29,0.0,423.0,223.0,3.99,7.57,0,0,0
37069,2009,Franklin County,North Carolina,57201.0,11.23,5791.0,22.81,648.0,43446.0,117300.0,29.9,64.52,26.5,6.97,0.28,0.41,0.02,1.29,0.0,500.0,281.0,4.85,8.63,0,0,0
37069,2010,Franklin County,North Carolina,60619.0,12.23,5994.0,26.03,689.0,42920.0,124800.0,30.1,63.48,26.39,7.88,0.42,0.45,0.01,1.28,0.11,436.0,230.0,3.84,7.27,0,0,0
37069,2011,Franklin County,North Carolina,62296.0,12.1,6133.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,460.0,204.0,3.33,7.5,0,0,0
37069,2012,Franklin County,North Carolina,62296.0,12.1,6272.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,465.0,207.0,3.3,7.41,0,0,0
37069,2013,Franklin County,North Carolina,62296.0,12.1,6411.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,492.0,238.0,3.71,7.67,0,0,0
37069,2014,Franklin County,North Carolina,62296.0,12.1,6549.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,494.0,258.0,3.94,7.54,0,0,0
37069,2015,Franklin County,North Carolina,62296.0,12.1,6688.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,466.0,215.0,3.21,6.97,0,0,0
37069,2016,Franklin County,North Carolina,62296.0,12.1,6827.0,25.45,729.0,42685.0,129500.0,30.5,63.48,25.46,7.89,0.42,0.43,0.0,2.13,0.19,435.0,232.0,3.4,6.37,0,0,0
37071,2000,Gaston County,North Carolina,190365.0,10.86,23042.0,31.16,535.0,39482.0,90300.0,23.2,81.38,13.58,3.0,0.26,0.95,0.02,0.73,0.08,,,,,0,0,0
37071,2001,Gaston County,North Carolina,190365.0,10.86,23337.0,31.16,535.0,39482.0,90300.0,23.2,81.38,13.58,3.0,0.26,0.95,0.02,0.73,0.08,,,,,0,0,0
37071,2002,Gaston County,North Carolina,190365.0,10.86,23633.0,31.16,535.0,39482.0,90300.0,23.2,81.38,13.58,3.0,0.26,0.95,0.02,0.73,0.08,,,,,0,0,0
37071,2003,Gaston County,North Carolina,190365.0,10.86,23928.0,31.16,535.0,39482.0,90300.0,23.2,81.38,13.58,3.0,0.26,0.95,0.02,0.73,0.08,1885.0,1425.0,5.96,7.88,1,0,0
37071,2004,Gaston County,North Carolina,190365.0,10.86,24223.0,31.16,535.0,39482.0,90300.0,23.2,81.38,13.58,3.0,0.26,0.95,0.02,0.73,0.08,2480.0,1714.0,7.08,10.24,1,0,0
37071,2005,Gaston County,North Carolina,202149.0,11.3,24518.0,30.18,657.0,42110.0,115300.0,29.2,77.83,14.02,5.41,0.42,1.15,0.06,0.99,0.12,6849.0,2298.0,9.37,27.93,0,0,0
37071,2006,Gaston County,North Carolina,202149.0,11.3,24813.0,30.18,657.0,42110.0,115300.0,29.2,77.83,14.02,5.41,0.42,1.15,0.06,0.99,0.12,5972.0,1974.0,7.96,24.07,0,0,0
37071,2007,Gaston County,North Carolina,202149.0,11.3,25108.0,30.18,657.0,42110.0,115300.0,29.2,77.83,14.02,5.41,0.42,1.15,0.06,0.99,0.12,3933.0,1386.0,5.52,15.66,0,0,0
37071,2008,Gaston County,North Carolina,202149.0,11.3,25404.0,30.18,657.0,42110.0,115300.0,29.2,77.83,14.02,5.41,0.42,1.15,0.06,0.99,0.12,4154.0,1142.0,4.5,16.35,0,0,0
37071,2009,Gaston County,North Carolina,202149.0,11.3,25699.0,30.18,657.0,42110.0,115300.0,29.2,77.83,14.02,5.41,0.42,1.15,0.06,0.99,0.12,3767.0,1052.0,4.09,14.66,0,0,0
37071,2010,Gaston County,North Carolina,206086.0,13.14,25994.0,32.55,707.0,43220.0,124400.0,31.7,75.85,15.04,5.92,0.34,1.19,0.02,1.5,0.13,4107.0,986.0,3.79,15.8,0,0,0
37071,2011,Gaston County,North Carolina,209807.0,13.74,26509.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,4402.0,1104.0,4.16,16.61,0,0,0
37071,2012,Gaston County,North Carolina,209807.0,13.74,27024.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,4074.0,1093.0,4.04,15.08,0,0,0
37071,2013,Gaston County,North Carolina,209807.0,13.74,27539.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,4493.0,1116.0,4.05,16.32,0,0,0
37071,2014,Gaston County,North Carolina,209807.0,13.74,28053.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,5087.0,2006.0,7.15,18.13,0,0,0
37071,2015,Gaston County,North Carolina,209807.0,13.74,28568.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,4618.0,1850.0,6.48,16.16,0,0,0
37071,2016,Gaston County,North Carolina,209807.0,13.74,29083.0,33.51,731.0,42429.0,125100.0,32.2,74.47,15.09,6.27,0.37,1.39,0.0,1.93,0.48,4338.0,1270.0,4.37,14.92,0,0,0
37073,2000,Gates County,North Carolina,10516.0,17.03,699.0,17.92,448.0,35647.0,77200.0,24.8,58.52,39.11,0.77,0.39,0.21,0.03,0.88,0.09,19.0,17.0,2.43,2.72,0,0,0
37073,2001,Gates County,North Carolina,10516.0,17.03,715.0,17.92,448.0,35647.0,77200.0,24.8,58.52,39.11,0.77,0.39,0.21,0.03,0.88,0.09,36.0,22.0,3.08,5.03,0,0,0
37073,2002,Gates County,North Carolina,10516.0,17.03,731.0,17.92,448.0,35647.0,77200.0,24.8,58.52,39.11,0.77,0.39,0.21,0.03,0.88,0.09,65.0,20.0,2.74,8.89,0,0,0
37073,2003,Gates County,North Carolina,10516.0,17.03,747.0,17.92,448.0,35647.0,77200.0,24.8,58.52,39.11,0.77,0.39,0.21,0.03,0.88,0.09,103.0,34.0,4.55,13.79,0,0,0
37073,2004,Gates County,North Carolina,10516.0,17.03,763.0,17.92,448.0,35647.0,77200.0,24.8,58.52,39.11,0.77,0.39,0.21,0.03,0.88,0.09,98.0,45.0,5.9,12.84,0,0,0
37073,2005,Gates County,North Carolina,11555.0,14.92,779.0,18.75,666.0,47217.0,109800.0,27.4,61.19,35.87,1.13,0.49,0.04,0.0,1.26,0.0,52.0,13.0,1.67,6.68,0,0,0
37073,2006,Gates County,North Carolina,11555.0,14.92,795.0,18.75,666.0,47217.0,109800.0,27.4,61.19,35.87,1.13,0.49,0.04,0.0,1.26,0.0,41.0,8.0,1.01,5.16,0,0,0
37073,2007,Gates County,North Carolina,11555.0,14.92,811.0,18.75,666.0,47217.0,109800.0,27.4,61.19,35.87,1.13,0.49,0.04,0.0,1.26,0.0,58.0,24.0,2.96,7.15,0,0,0
37073,2008,Gates County,North Carolina,11555.0,14.92,827.0,18.75,666.0,47217.0,109800.0,27.4,61.19,35.87,1.13,0.49,0.04,0.0,1.26,0.0,48.0,25.0,3.02,5.8,0,0,0
37073,2009,Gates County,North Carolina,11555.0,14.92,843.0,18.75,666.0,47217.0,109800.0,27.4,61.19,35.87,1.13,0.49,0.04,0.0,1.26,0.0,28.0,24.0,2.85,3.32,0,0,0
37073,2010,Gates County,North Carolina,12197.0,14.66,859.0,18.41,709.0,45136.0,153800.0,33.3,63.0,33.12,1.42,0.51,0.14,0.05,1.63,0.13,38.0,20.0,2.33,4.42,0,0,0
37073,2011,Gates County,North Carolina,11724.0,9.6,875.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,32.0,17.0,1.94,3.66,0,0,0
37073,2012,Gates County,North Carolina,11724.0,9.6,891.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,41.0,23.0,2.58,4.6,0,0,0
37073,2013,Gates County,North Carolina,11724.0,9.6,907.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,38.0,17.0,1.88,4.19,0,0,0
37073,2014,Gates County,North Carolina,11724.0,9.6,922.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,30.0,19.0,2.06,3.25,0,0,0
37073,2015,Gates County,North Carolina,11724.0,9.6,938.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,35.0,19.0,2.03,3.73,0,0,0
37073,2016,Gates County,North Carolina,11724.0,9.6,954.0,20.4,776.0,49258.0,144300.0,29.1,62.56,33.61,1.86,0.32,0.16,0.0,1.38,0.12,30.0,27.0,2.83,3.14,0,0,0
37075,2000,Graham County,North Carolina,7993.0,19.51,581.0,17.32,319.0,26645.0,76100.0,21.3,91.37,0.19,0.75,6.77,0.16,0.01,0.75,0.0,2.0,2.0,0.34,0.34,0,0,0
37075,2001,Graham County,North Carolina,7993.0,19.51,596.0,17.32,319.0,26645.0,76100.0,21.3,91.37,0.19,0.75,6.77,0.16,0.01,0.75,0.0,9.0,1.0,0.17,1.51,0,0,0
37075,2002,Graham County,North Carolina,7993.0,19.51,612.0,17.32,319.0,26645.0,76100.0,21.3,91.37,0.19,0.75,6.77,0.16,0.01,0.75,0.0,18.0,8.0,1.31,2.94,0,0,0
37075,2003,Graham County,North Carolina,7993.0,19.51,627.0,17.32,319.0,26645.0,76100.0,21.3,91.37,0.19,0.75,6.77,0.16,0.01,0.75,0.0,18.0,4.0,0.64,2.87,0,0,0
37075,2004,Graham County,North Carolina,7993.0,19.51,643.0,17.32,319.0,26645.0,76100.0,21.3,91.37,0.19,0.75,6.77,0.16,0.01,0.75,0.0,14.0,9.0,1.4,2.18,0,0,0
37075,2005,Graham County,North Carolina,7964.0,15.04,658.0,23.43,389.0,27786.0,103700.0,29.7,89.23,0.26,1.82,7.63,0.0,0.55,0.39,0.11,11.0,4.0,0.61,1.67,0,0,0
37075,2006,Graham County,North Carolina,7964.0,15.04,673.0,23.43,389.0,27786.0,103700.0,29.7,89.23,0.26,1.82,7.63,0.0,0.55,0.39,0.11,15.0,2.0,0.3,2.23,0,0,0
37075,2007,Graham County,North Carolina,7964.0,15.04,689.0,23.43,389.0,27786.0,103700.0,29.7,89.23,0.26,1.82,7.63,0.0,0.55,0.39,0.11,15.0,10.0,1.45,2.18,0,0,0
37075,2008,Graham County,North Carolina,7964.0,15.04,704.0,23.43,389.0,27786.0,103700.0,29.7,89.23,0.26,1.82,7.63,0.0,0.55,0.39,0.11,5.0,5.0,0.71,0.71,0,0,0
37075,2009,Graham County,North Carolina,7964.0,15.04,720.0,23.43,389.0,27786.0,103700.0,29.7,89.23,0.26,1.82,7.63,0.0,0.55,0.39,0.11,6.0,4.0,0.56,0.83,0,0,0
37075,2010,Graham County,North Carolina,8861.0,15.52,735.0,19.86,551.0,32137.0,124600.0,29.5,89.63,0.19,2.19,6.07,0.33,0.02,1.57,0.0,19.0,10.0,1.36,2.59,0,0,0
37075,2011,Graham County,North Carolina,8700.0,17.07,754.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,13.0,7.0,0.93,1.72,0,0,0
37075,2012,Graham County,North Carolina,8700.0,17.07,773.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,11.0,6.0,0.78,1.42,0,0,0
37075,2013,Graham County,North Carolina,8700.0,17.07,792.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,16.0,8.0,1.01,2.02,0,0,0
37075,2014,Graham County,North Carolina,8700.0,17.07,810.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,26.0,18.0,2.22,3.21,0,0,0
37075,2015,Graham County,North Carolina,8700.0,17.07,829.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,30.0,25.0,3.02,3.62,0,0,0
37075,2016,Graham County,North Carolina,8700.0,17.07,848.0,17.88,572.0,34805.0,120700.0,21.0,88.03,0.54,1.47,7.59,0.0,0.0,2.37,0.0,30.0,21.0,2.48,3.54,0,0,0
37077,2000,Granville County,North Carolina,48498.0,11.67,4167.0,25.02,481.0,39965.0,100400.0,23.6,59.34,34.75,4.02,0.4,0.36,0.02,0.88,0.24,294.0,233.0,5.59,7.06,1,0,0
37077,2001,Granville County,North Carolina,48498.0,11.67,4296.0,25.02,481.0,39965.0,100400.0,23.6,59.34,34.75,4.02,0.4,0.36,0.02,0.88,0.24,514.0,192.0,4.47,11.96,0,0,0
37077,2002,Granville County,North Carolina,48498.0,11.67,4425.0,25.02,481.0,39965.0,100400.0,23.6,59.34,34.75,4.02,0.4,0.36,0.02,0.88,0.24,805.0,198.0,4.47,18.19,0,0,0
